Unnamed: 0;hyperlink;locality;postcode;house_is;property_subtype;price;sale;rooms_number;area;kitchen_has;furnished;open_fire;terrace;terrace_area;garden;garden_area;land_surface;land_plot_surface;facades_number;swimming_pool_has;duplicates;null
7;https://www.immoweb.be/en/classified/apartment/for-sale/estaimpuis/7730/8941201;estaimpuis;7730;No;apartment;165000;None;2;110;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/vedrin/5020/8941194;vedrin;5020;No;apartment;290000;None;3;85;Yes;No;No;Yes;8;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/habay/6720/8941179;habay;6720;No;apartment;260000;None;2;88;No;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/8941173;sint-amandsberg;9040;No;apartment;256000;None;2;90;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8941167;bruxelles;1000;No;apartment;510000;None;2;145;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/8941164;antwerp;2000;No;apartment;250000;None;1;None;Yes;Yes;No;Yes;None;No;None;None;None;2;No;0;7
7;https://www.immoweb.be/en/classified/house/for-sale/amay/4540/8947583;amay;4540;Yes;house;285000;None;3;None;No;No;No;Yes;None;No;None;None;2928;4;No;0;6
7;https://www.immoweb.be/en/classified/chalet/for-sale/durbuy/6940/8947569;durbuy;6940;Yes;chalet;55000;None;1;48;Yes;No;No;Yes;15;No;None;None;924;4;No;0;4
7;https://www.immoweb.be/en/classified/mansion/for-sale/halle/1500/8947566;halle;1500;Yes;mansion;530000;None;6;352;Yes;No;No;No;None;Yes;None;None;543;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/mariekerke/2880/8947564;mariekerke;2880;Yes;house;349000;None;3;None;Yes;No;No;Yes;None;No;None;None;832;None;No;0;7
7;https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/8817314;kessel-lo;3010;Yes;house;310000;None;2;147;Yes;No;No;Yes;None;Yes;None;None;374;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/kruisem/9750/8947537;kruisem;9750;Yes;house;315000;None;3;170;No;No;No;Yes;80;Yes;370;None;720;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/gilly/6060/8947545;gilly;6060;Yes;house;145000;None;2;None;No;No;No;No;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/villa/for-sale/aiseau/6250/8947544;aiseau;6250;Yes;villa;275000;None;2;None;No;No;No;No;None;No;None;None;None;4;No;0;7
7;https://www.immoweb.be/en/classified/house/for-sale/ougree/4102/8947543;ougree;4102;Yes;house;99000;None;2;80;Yes;No;No;Yes;30;No;None;None;130;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/baal/3128/8947525;baal;3128;Yes;house;280000;None;2;None;Yes;No;No;No;None;No;None;None;2104;4;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/marcinelle/6001/8947533;marcinelle;6001;Yes;house;162500;None;2;None;Yes;No;No;Yes;None;Yes;None;None;115;2;No;0;6
7;https://www.immoweb.be/en/classified/mansion/for-sale/antwerp-1/2018/8947526;antwerp-1;2018;Yes;mansion;895000;None;4;300;Yes;No;No;Yes;12;Yes;65;None;154;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/liege/4000/8850857;liege;4000;Yes;house;267000;None;4;184;Yes;No;Yes;Yes;31;Yes;360;None;480;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/8947520;begijnendijk;3130;Yes;house;None;None;3;None;No;No;No;No;None;No;None;None;2806;None;No;0;8
7;https://www.immoweb.be/en/classified/house/for-sale/boezinge/8904/8947519;boezinge;8904;Yes;house;215000;None;3;None;Yes;No;No;No;None;No;None;None;181;3;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/meerhout/2450/8947503;meerhout;2450;Yes;house;359000;None;4;178;Yes;No;No;Yes;None;Yes;None;None;853;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/hannut/4280/8947511;hannut;4280;Yes;house;199000;None;3;130;No;No;No;Yes;20;Yes;None;None;135;3;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/8947506;auderghem;1160;Yes;house;785000;None;5;230;Yes;No;No;Yes;20;Yes;150;None;210;None;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/flemalle-haute/4400/8947500;flemalle-haute;4400;Yes;house;195000;None;2;120;Yes;No;No;Yes;None;Yes;None;None;400;3;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/8947499;waterloo;1410;Yes;villa;585000;None;5;245;No;No;No;Yes;30;No;None;None;900;4;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/herent/3020/8947493;herent;3020;Yes;house;None;None;3;None;No;No;No;Yes;None;No;None;None;280;None;No;0;8
7;https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/8825488;schaerbeek;1030;Yes;house;500000;None;6;240;Yes;No;No;Yes;None;Yes;60;None;130;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/lokeren/9160/8947492;lokeren;9160;Yes;house;279000;None;2;150;Yes;No;No;Yes;20;No;None;None;150;3;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/elene/9620/8947444;elene;9620;Yes;house;399000;None;3;None;Yes;No;No;Yes;None;Yes;None;None;922;4;No;0;6
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/evere/1140/8947482;evere;1140;Yes;apartment-block;795000;None;6;350;Yes;No;No;No;None;Yes;65;None;150;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/bruxelles-ville/1000/8947468;bruxelles-ville;1000;Yes;house;449000;None;4;None;No;No;No;No;None;No;None;None;1;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/marloie/6900/8947451;marloie;6900;Yes;house;199000;None;3;156;No;No;No;Yes;138;Yes;None;None;210;3;No;0;4
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/verviers/4800/8947432;verviers;4800;Yes;apartment-block;184500;None;4;217;Yes;No;No;Yes;10;No;None;None;260;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/ganshoren/1083/8947427;ganshoren;1083;Yes;house;395000;None;4;None;Yes;No;No;No;None;No;None;None;185;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/wellin/6920/8875907;wellin;6920;Yes;house;246000;None;3;140;No;No;No;Yes;None;No;None;None;1300;4;No;0;5
7;https://www.immoweb.be/en/classified/duplex/for-sale/lokeren/9160/8941148;lokeren;9160;No;duplex;260000;None;2;141;No;No;No;Yes;33;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/8941140;koekelberg;1081;No;apartment;179000;None;2;None;Yes;No;No;No;None;No;None;None;None;2;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/8941137;bredene;8450;No;apartment;219900;None;3;123;Yes;No;No;No;None;Yes;135;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/8862039;bredene;8450;No;apartment;159000;None;1;60;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/8941107;de-haan;8420;No;apartment;175000;None;1;30;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/louvain-la-neuve/1348/8941102;louvain-la-neuve;1348;No;apartment;463775;None;2;138;No;No;No;No;None;No;None;None;None;4;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/kapellen/2950/8941067;kapellen;2950;No;apartment;155000;None;1;55;Yes;No;No;No;None;No;None;None;None;1;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/8941076;antwerp;2018;No;apartment;275000;None;2;96;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/waremme/4300/8941069;waremme;4300;No;apartment;145000;None;2;90;Yes;No;No;Yes;9;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/8941062;blankenberge;8370;No;apartment;180000;None;1;58;Yes;No;No;Yes;3;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/8941025;forest;1190;No;apartment;225000;None;1;84;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/8941037;aalst;9300;No;apartment;169000;None;2;94;Yes;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/8941036;aalst;9300;No;apartment;179000;None;3;120;Yes;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/temse/9140/8768271;temse;9140;No;apartment;169000;None;3;None;Yes;No;No;Yes;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/duplex/for-sale/dilbeek/1700/8941024;dilbeek;1700;No;duplex;500000;None;4;200;Yes;No;Yes;Yes;50;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/dilbeek/1700/8941022;dilbeek;1700;No;apartment;500000;None;4;200;Yes;No;Yes;Yes;50;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4101/8941012;seraing;4101;No;apartment;165000;None;2;80;No;Yes;No;Yes;4;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/8826545;oostende;8400;No;apartment;399000;None;2;87;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-1/2018/8940967;antwerpen-1;2018;No;apartment;276000;None;2;78;Yes;No;No;No;None;No;None;None;None;3;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1180/8940960;bruxelles;1180;No;apartment;268000;None;1;75;Yes;No;No;Yes;20;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/8940949;bruxelles;1000;No;penthouse;455000;None;5;165;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-1/2018/8940939;antwerpen-1;2018;No;apartment;210000;None;1;55;No;No;No;No;None;No;None;None;None;3;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/8940916;evere;1140;No;apartment;None;None;3;136;No;No;No;Yes;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/apartment/for-sale/kessel/2560/8940915;kessel;2560;No;apartment;280000;None;2;None;No;No;No;Yes;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-st-jean/1080/8940870;molenbeek-st-jean;1080;No;apartment;279000;None;3;110;No;No;Yes;Yes;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-1/2018/8940890;antwerpen-1;2018;No;apartment;290000;None;2;83;Yes;No;No;Yes;14;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/8791971;mons;7000;No;apartment;185000;None;2;108;Yes;No;No;Yes;11;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/8940883;jambes;5100;No;apartment;282500;None;3;107;Yes;No;No;Yes;14;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/chalet/for-sale/lille-wechelderzande/2275/8947428;lille-wechelderzande;2275;Yes;chalet;195000;None;2;None;Yes;No;No;Yes;28;Yes;500;None;596;4;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/maurage/7110/8947426;maurage;7110;Yes;house;159000;None;2;125;No;No;No;No;None;No;None;None;None;3;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/8947412;wevelgem;8560;Yes;house;275000;None;3;142;Yes;No;Yes;Yes;None;Yes;None;None;274;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/verviers/4800/8947415;verviers;4800;Yes;house;184500;None;7;217;Yes;No;No;Yes;10;No;None;None;260;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/deux-acren/7864/8947406;deux-acren;7864;Yes;house;75000;None;2;None;Yes;No;No;No;None;No;None;None;408;4;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/bleharies/7620/8947401;bleharies;7620;Yes;house;145000;None;3;215;Yes;No;No;No;None;No;None;None;710;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/8702260;tournai;7500;Yes;house;95000;None;3;100;Yes;No;No;Yes;5;No;None;None;64;3;No;0;4
7;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/bruxelles/1000/8947400;bruxelles;1000;Yes;mixed-use-building;675000;None;None;1042;No;No;No;Yes;None;No;None;None;None;4;No;0;7
7;https://www.immoweb.be/en/classified/villa/for-sale/overijse/3090/8947377;overijse;3090;Yes;villa;385000;None;4;140;Yes;No;No;Yes;None;No;None;None;537;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/belgium/7800/8947391;belgium;7800;Yes;house;None;None;None;None;No;No;No;No;None;No;None;None;None;None;No;0;10
7;https://www.immoweb.be/en/classified/house/for-sale/silly/7830/8868018;silly;7830;Yes;house;360000;None;4;200;Yes;No;No;Yes;40;Yes;700;None;864;4;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/arbre/7811/8947389;arbre;7811;Yes;house;None;None;None;None;No;No;No;No;None;No;None;None;None;None;No;0;10
7;https://www.immoweb.be/en/classified/house/for-sale/namur/5000/8947382;namur;5000;Yes;house;350000;None;4;139;Yes;No;No;Yes;25;Yes;100;None;164;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/fontaine-leveque/6140/8875109;fontaine-leveque;6140;Yes;house;250000;None;4;175;Yes;No;No;No;None;No;None;None;None;3;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/8878734;rhode-saint-genese;1640;Yes;house;698000;None;4;355;Yes;No;Yes;Yes;35;No;None;None;623;2;No;0;4
7;https://www.immoweb.be/en/classified/town-house/for-sale/bruxelles/1200/8947363;bruxelles;1200;Yes;town-house;995000;None;5;410;Yes;No;Yes;Yes;None;Yes;180;None;350;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/glons/4690/8947360;glons;4690;Yes;house;140000;None;2;90;Yes;No;No;Yes;26;Yes;30;None;1205;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/8947359;woluwe-saint-lambert;1200;Yes;house;665000;None;6;285;Yes;No;No;No;None;Yes;40;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/ledegem/8880/8833298;ledegem;8880;Yes;house;180000;None;4;160;No;No;No;No;None;No;None;None;288;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/vichte/8570/8947357;vichte;8570;Yes;house;259000;None;3;None;No;No;No;Yes;None;No;None;None;238;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/marcinelle/6001/8947348;marcinelle;6001;Yes;house;240000;None;3;125;Yes;No;No;Yes;32;Yes;None;None;950;4;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/8947351;tournai;7500;Yes;house;150000;None;2;None;No;No;No;No;None;No;None;None;114;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/vorselaar/2290/8947350;vorselaar;2290;Yes;house;None;None;1;None;No;No;No;No;None;No;None;None;955;None;No;0;8
7;https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/8947331;mouscron;7700;Yes;house;59000;None;2;None;No;No;No;No;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/8902519;geraardsbergen;9500;Yes;house;230000;None;3;250;No;No;No;Yes;None;No;None;None;1423;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/denderleeuw/9470/8897012;denderleeuw;9470;Yes;house;315000;None;3;230;No;No;No;Yes;14;No;None;None;242;3;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/boutersem/3370/8947328;boutersem;3370;Yes;house;None;None;2;None;Yes;No;No;No;None;No;None;None;1834;3;No;0;7
7;https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/8947327;langdorp;3201;Yes;house;None;None;3;None;No;No;No;No;None;No;None;None;990;4;No;0;7
7;https://www.immoweb.be/en/classified/villa/for-sale/malmedy/4960/8947314;malmedy;4960;Yes;villa;359000;None;3;169;Yes;No;No;No;None;No;None;None;1994;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/8843569;charleroi;6000;No;apartment;151000;None;3;123;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/spa/4900/8940867;spa;4900;No;apartment;195000;None;3;100;No;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/8940865;bruxelles;1020;No;apartment;None;None;2;90;Yes;No;No;Yes;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/duplex/for-sale/ciney/5590/8940863;ciney;5590;No;duplex;170000;None;2;97;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/ninove/9400/8940854;ninove;9400;No;ground-floor;235800;None;2;107;No;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/ninove/9400/8940845;ninove;9400;No;ground-floor;193800;None;2;89;No;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/ninove/9400/8940836;ninove;9400;No;ground-floor;225200;None;2;97;No;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/8929192;borgerhout;2140;No;apartment;285000;None;1;None;Yes;No;No;Yes;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/apartment/for-sale/enghien/7850/8940797;enghien;7850;No;apartment;210000;None;2;82;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8940804;bruxelles;1000;No;apartment;395000;None;2;96;Yes;No;No;Yes;9;No;None;None;None;2;Yes;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/ransart/6043/8940798;ransart;6043;No;apartment;125000;None;2;65;No;No;No;No;None;No;None;None;None;3;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/8940783;laeken;1020;No;apartment;229000;None;3;105;No;No;Yes;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/8940784;antwerp;2018;No;apartment;199000;None;1;58;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/duplex/for-sale/brussels-city/1000/8936835;brussels-city;1000;No;duplex;285000;None;3;100;No;No;No;No;None;No;None;None;None;1;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/8924671;oud-turnhout;2360;No;apartment;199489;None;2;80;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/8940772;schaarbeek;1030;No;apartment;237000;None;2;None;No;No;No;Yes;None;No;None;None;None;2;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/bertrix/6880/8940769;bertrix;6880;No;apartment;235000;None;2;90;No;No;No;Yes;18;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/cuesmes/7033/8589248;cuesmes;7033;No;apartment;110000;None;2;74;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1850/8829834;grimbergen;1850;No;apartment;230000;None;2;88;Yes;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/brussels-city/1000/8940756;brussels-city;1000;No;ground-floor;595000;None;2;110;Yes;No;No;Yes;35;Yes;120;None;None;2;No;0;4
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/8940751;antwerp;2000;No;apartment;329000;None;2;90;Yes;No;No;Yes;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp-1/2018/8940750;antwerp-1;2018;No;apartment;395000;None;2;124;No;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/mons/7033/8940699;mons;7033;No;apartment;110000;None;2;74;No;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/8940696;antwerp;2060;No;apartment;189000;None;2;66;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerp/2060/8940695;antwerp;2060;No;ground-floor;209000;None;2;65;No;No;No;Yes;15;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8940690;uccle;1180;No;apartment;305000;None;2;94;Yes;No;No;Yes;11;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/8940673;ixelles;1050;No;penthouse;590000;None;2;117;Yes;No;No;Yes;30;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/aubange/6790/8947325;aubange;6790;Yes;house;650000;None;5;205;Yes;No;No;Yes;46;No;None;None;1540;4;Yes;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/8947319;anderlecht;1070;Yes;house;360000;None;6;None;Yes;No;No;Yes;7;No;None;None;64;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/8947306;rhode-saint-genese;1640;Yes;house;2295000;None;4;408;Yes;No;No;Yes;None;No;None;None;1860;4;Yes;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/jemappes/7012/8947302;jemappes;7012;Yes;house;40000;None;2;None;No;No;No;No;None;No;None;None;40;None;No;0;7
7;https://www.immoweb.be/en/classified/house/for-sale/geel/2440/8947300;geel;2440;Yes;house;None;None;3;None;No;No;No;No;None;No;None;None;None;3;No;0;8
7;https://www.immoweb.be/en/classified/house/for-sale/lille/2275/8947297;lille;2275;Yes;house;275000;None;4;None;No;No;No;No;None;No;None;None;438;3;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/bouffioulx/6200/8947296;bouffioulx;6200;Yes;house;250000;None;4;182;Yes;No;No;No;None;No;None;None;None;4;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/yves-gomezee/5650/8947295;yves-gomezee;5650;Yes;house;190000;None;5;186;Yes;No;No;Yes;30;No;None;None;None;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/8947285;saint-nicolas;4420;Yes;house;207000;None;3;135;Yes;No;No;Yes;20;Yes;110;None;250;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/ledeberg/9050/8947282;ledeberg;9050;Yes;house;305000;None;3;155;Yes;No;No;Yes;12;No;None;None;101;3;No;0;4
7;https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-pierre/1150/8947288;woluwe-saint-pierre;1150;Yes;villa;2450000;None;6;400;Yes;No;No;Yes;50;No;None;None;400;None;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/8947287;uccle;1180;Yes;villa;3200000;None;5;540;No;No;No;Yes;None;Yes;None;None;2100;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/jumet/6040/8947286;jumet;6040;Yes;house;90000;None;3;None;No;No;No;Yes;None;No;None;None;260;2;No;0;6
7;https://www.immoweb.be/en/classified/town-house/for-sale/koksijde/8670/8947116;koksijde;8670;Yes;town-house;268000;None;3;None;Yes;No;No;No;None;No;None;None;390;3;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/putte/2580/8918161;putte;2580;Yes;house;None;None;3;None;No;No;No;Yes;None;No;None;None;1144;4;No;0;7
7;https://www.immoweb.be/en/classified/house/for-sale/marchienne-au-pont/6030/8947259;marchienne-au-pont;6030;Yes;house;130000;None;3;95;No;No;No;No;None;No;None;None;200;3;No;0;5
7;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/mechelen/2800/8947244;mechelen;2800;Yes;mixed-use-building;425000;None;4;None;Yes;No;No;Yes;None;No;None;None;158;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/denee/5537/8947250;denee;5537;Yes;house;268500;None;2;130;No;No;No;Yes;40;No;None;None;731;4;Yes;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/8828588;tienen;3300;Yes;house;259000;None;4;210;Yes;No;No;No;None;Yes;95;None;198;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/rebecq-rognon/1430/8947230;rebecq-rognon;1430;Yes;house;310000;None;3;175;Yes;No;No;No;None;No;None;None;213;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/dour/7370/8947092;dour;7370;Yes;house;125000;None;4;None;Yes;No;No;No;None;No;None;None;500;3;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/8894386;saint-nicolas;4420;Yes;house;165000;None;3;140;Yes;No;No;Yes;None;Yes;70;None;150;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/beerse/2340/8947219;beerse;2340;Yes;house;399000;None;4;172;Yes;No;No;Yes;None;No;None;None;366;None;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/st-amandsberg/9040/8947214;st-amandsberg;9040;Yes;house;349000;None;4;193;Yes;No;No;Yes;14;Yes;None;None;60;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/zoutleeuw/3440/8947218;zoutleeuw;3440;Yes;house;256000;None;4;205;Yes;No;No;Yes;18;No;None;None;527;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/seilles/5300/8947209;seilles;5300;Yes;house;235000;None;4;120;Yes;No;No;Yes;None;Yes;None;None;722;None;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/boom/2850/8910404;boom;2850;Yes;house;179000;None;3;None;Yes;No;No;No;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/house/for-sale/binche/7130/8793406;binche;7130;Yes;house;99000;None;4;125;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/moxhe/4280/8947197;moxhe;4280;Yes;house;295000;None;4;166;Yes;No;No;Yes;None;No;None;None;841;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/mont-st-guibert/1435/8947193;mont-st-guibert;1435;Yes;house;175000;None;4;176;Yes;No;No;Yes;20;Yes;None;None;430;3;No;0;4
7;https://www.immoweb.be/en/classified/apartment/for-sale/tintigny/6730/8940669;tintigny;6730;No;apartment;189900;None;2;84;Yes;No;No;Yes;6;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/8940653;liege;4000;No;apartment;165000;None;2;86;Yes;No;No;Yes;2;No;None;None;None;2;No;0;5
